id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
2523,151,1596040990,0,0,contact,,,,7,67f86544-946c-42ef-8ffe-e3bc76b94eee,74119,0,,0
2529,151,1596041130,0,0,contact,,,,7,67f86544-946c-42ef-8ffe-e3bc76b94eee,97898,0,,0
2541,151,1596042762,0,0,contact,,,,7,67f86544-946c-42ef-8ffe-e3bc76b94eee,223829,0,,0
2548,88,1596044400,0,0,contact,,,,7,974bf533-30f3-4f92-bb1f-7e9bdfeef8ae,35171,0,,0
2554,151,1596048636,0,0,contact,,,,7,e66d7ce7-d450-435d-af4f-1641b5a946bc,70799,0,,0
2560,145,1596051250,0,0,contact,,,,6,4d1fa7be-718f-4047-92af-6babb0bf19cc,20783,0,,0
2566,145,1596051850,0,0,contact,,,,6,4ac14b7f-3be1-47a8-9158-4f1f9a4bc86c,32096,0,,0
3650,136,1596125012,0,0,quiz,,,,7,,0,2,,66
2499,131,1596039596,0,0,contact,,,,7,50de8327-b1dc-4739-bce1-45f867c26241,327547,0,,0
2512,145,1596040416,0,0,contact,,,,6,88eb3bfe-c1ee-4065-8825-58c6961a9838,92921,0,,0
2518,145,1596040722,0,0,contact,,,,6,e33119b4-a5e1-4dce-bade-e997e7b3d634,116700,0,,0
2524,151,1596041026,0,0,contact,,,,7,67f86544-946c-42ef-8ffe-e3bc76b94eee,33503,0,,0
2530,145,1596041143,0,0,contact,,,,6,e33119b4-a5e1-4dce-bade-e997e7b3d634,80830,0,,0
2536,145,1596041901,0,0,contact,,,,6,4d1fa7be-718f-4047-92af-6babb0bf19cc,210043,0,,0
2542,151,1596043612,0,0,contact,,,,7,67f86544-946c-42ef-8ffe-e3bc76b94eee,36383,0,,0
2549,88,1596045643,0,0,contact,,,,7,974bf533-30f3-4f92-bb1f-7e9bdfeef8ae,70385,0,,0
2555,145,1596048762,0,0,contact,,,,6,4d1fa7be-718f-4047-92af-6babb0bf19cc,170022,0,,0
2561,145,1596051270,0,0,contact,,,,6,4ac14b7f-3be1-47a8-9158-4f1f9a4bc86c,56519,0,,0
2567,145,1596052566,0,0,contact,,,,6,e33119b4-a5e1-4dce-bade-e997e7b3d634,32165,0,,0
3651,108,1596125013,0,0,quiz,,,,7,,0,2,,100
3652,91,1596125015,0,0,quiz,,,,7,,0,2,,100
3653,105,1596125023,0,0,quiz,,,,7,,0,2,,66
3654,207,1596125026,0,0,quiz,,,,7,,0,2,,100
3655,126,1596125036,0,0,quiz,,,,7,,0,2,,100
3656,127,1596125051,0,0,quiz,,,,7,,0,2,,100
3657,92,1596125058,0,0,quiz,,,,5,,0,5,,100
3658,176,1596125072,0,0,quiz,,,,5,,0,5,,100
3659,201,1596125079,0,0,quiz,,,,7,,0,2,,100
3660,190,1596125088,0,0,quiz,,,,6,,0,8,,100
3661,165,1596125089,0,0,quiz,,,,6,,0,8,,100
3662,178,1596125094,0,0,quiz,,,,5,,0,5,,100
3663,161,1596125105,0,0,quiz,,,,6,,0,8,,100
3602,202,1596121600,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,55252,0,,0
