id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
15925,484,1601054554,0,0,contact,,,,29,75ec939a-1862-465d-a78b-3bae73da143c,42749,0,,0
15785,463,1601046435,0,0,contact,,,,29,8462c970-42cf-4c4f-90e2-9dda62e9e4fc,114546,0,,0
15784,463,1601046435,0,0,contact,,,,29,355f940d-ef4b-4def-8c51-7cd12d428601,60823,0,,0
16162,466,1601067335,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,64503,0,,0
16055,470,1601058414,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,252634,0,,0
15924,461,1601054271,0,0,contact,,,,29,e0c0278f-feb7-4226-b2b2-4d9a181da705,1314359,0,,0
15783,474,1601046435,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,59374,0,,0
16161,466,1601067335,0,0,contact,,,,29,355f940d-ef4b-4def-8c51-7cd12d428601,60843,0,,0
16054,470,1601058406,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,59666,0,,0
15923,461,1601053581,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,442913,0,,0
15782,463,1601046430,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,94379,0,,0
16160,470,1601067290,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,1174140,0,,0
16053,463,1601058369,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,208647,0,,0
15922,464,1601053562,0,0,contact,,,,29,823b01b0-aa9c-416a-9fa5-a7ae52974c8c,222706,0,,0
15921,464,1601053562,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,545369,0,,0
15920,464,1601053562,0,0,contact,,,,29,6818b2d0-f38d-418c-a1fd-caa13820b524,221187,0,,0
15919,464,1601053562,0,0,contact,,,,29,75ec939a-1862-465d-a78b-3bae73da143c,219396,0,,0
15781,463,1601046425,0,0,contact,,,,29,8e48fb75-d875-458f-812f-6cc9b39c2805,65391,0,,0
16159,470,1601067267,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,920517,0,,0
16052,472,1601058369,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,62423,0,,0
15918,484,1601053538,0,0,contact,,,,29,e0c0278f-feb7-4226-b2b2-4d9a181da705,68238,0,,0
15917,484,1601053538,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,671987,0,,0
15916,484,1601053538,0,0,contact,,,,29,ba773e6b-0cd4-46ec-aa2b-7f7e32246fd7,35700,0,,0
15780,463,1601046423,0,0,contact,,,,29,e0c0278f-feb7-4226-b2b2-4d9a181da705,91585,0,,0
16158,484,1601066522,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,177192,0,,0
16051,463,1601058369,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,63771,0,,0
15915,484,1601053501,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,173396,0,,0
15914,484,1601053501,0,0,contact,,,,29,ba773e6b-0cd4-46ec-aa2b-7f7e32246fd7,628351,0,,0
15779,463,1601046416,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,60269,0,,0
16157,470,1601066167,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,447394,0,,0
16050,493,1601058338,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,63166,0,,0
15913,484,1601053358,0,0,contact,,,,29,6818b2d0-f38d-418c-a1fd-caa13820b524,468821,0,,0
15912,484,1601053468,0,0,contact,,,,29,e0c0278f-feb7-4226-b2b2-4d9a181da705,153974,0,,0
15778,472,1601046417,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,59710,0,,0
16156,463,1601065610,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,170635,0,,0
16155,463,1601065911,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,193476,0,,0
16049,472,1601058338,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,64514,0,,0
16048,472,1601058338,0,0,contact,,,,29,2de4a6cb-ebfb-438c-9d94-4d8906440028,62522,0,,0
16047,472,1601058338,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,61249,0,,0
15911,461,1601053332,0,0,contact,,,,29,8462c970-42cf-4c4f-90e2-9dda62e9e4fc,362622,0,,0
15910,461,1601053332,0,0,contact,,,,29,86b587c7-6792-46c6-8130-abd92da17d8a,285999,0,,0
16154,470,1601065702,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,261629,0,,0
16046,484,1601058330,0,0,contact,,,,29,b13a01d5-4fbf-43f6-a996-80e1cf1be740,331784,0,,0
15909,461,1601053332,0,0,contact,,,,29,75ec939a-1862-465d-a78b-3bae73da143c,380362,0,,0
16153,484,1601065462,0,0,contact,,,,29,d49851ce-d40e-46b7-9e88-66d0a42ae94b,263797,0,,0
16045,463,1601058316,0,0,contact,,,,29,af2a5ce6-2ccc-45da-9989-94b70a03008a,490310,0,,0
15908,461,1601053332,0,0,contact,,,,29,7769d351-526a-4402-9bcc-bd0cfc303d48,599597,0,,0
15907,461,1601053332,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,542961,0,,0
15906,461,1601053332,0,0,contact,,,,29,6818b2d0-f38d-418c-a1fd-caa13820b524,423874,0,,0
16152,470,1601065361,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,617510,0,,0
16044,484,1601058307,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,68357,0,,0
15905,481,1601053252,0,0,contact,,,,29,75ec939a-1862-465d-a78b-3bae73da143c,167406,0,,0
16151,484,1601064925,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,182632,0,,0
16043,470,1601058303,0,0,contact,,,,29,8462c970-42cf-4c4f-90e2-9dda62e9e4fc,68131,0,,0
16042,470,1601058303,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,63017,0,,0
15904,481,1601053252,0,0,contact,,,,29,ba773e6b-0cd4-46ec-aa2b-7f7e32246fd7,168786,0,,0
15903,481,1601053252,0,0,contact,,,,29,86b587c7-6792-46c6-8130-abd92da17d8a,168073,0,,0
16150,470,1601064736,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,417488,0,,0
16041,464,1601058261,0,0,contact,,,,29,355f940d-ef4b-4def-8c51-7cd12d428601,422380,0,,0
15902,481,1601053244,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,162589,0,,0
15901,481,1601053244,0,0,contact,,,,29,7ac42613-e2b6-4a14-854c-3fb6cd132959,161786,0,,0
15900,481,1601053244,0,0,contact,,,,29,823b01b0-aa9c-416a-9fa5-a7ae52974c8c,161001,0,,0
16149,484,1601064507,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,189353,0,,0
16040,463,1601058240,0,0,contact,,,,29,8462c970-42cf-4c4f-90e2-9dda62e9e4fc,161343,0,,0
15899,484,1601053186,0,0,contact,,,,29,7ac42613-e2b6-4a14-854c-3fb6cd132959,320104,0,,0
16148,470,1601064298,0,0,contact,,,,29,d49851ce-d40e-46b7-9e88-66d0a42ae94b,204446,0,,0
16039,464,1601058240,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,160540,0,,0
15898,469,1601053122,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,62211,0,,0
16147,484,1601064280,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,129324,0,,0
16038,484,1601058236,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,174636,0,,0
15897,469,1601053124,0,0,contact,,,,29,8e48fb75-d875-458f-812f-6cc9b39c2805,205883,0,,0
16146,470,1601064281,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,128493,0,,0
16037,463,1601058233,0,0,contact,,,,29,dd1a0ece-328a-45f7-a0d4-9a1941fa9b4c,483662,0,,0
16036,463,1601058233,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,177536,0,,0
15896,484,1601053176,0,0,contact,,,,29,86b587c7-6792-46c6-8130-abd92da17d8a,117075,0,,0
16145,463,1601064193,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,173975,0,,0
16035,470,1601058185,0,0,contact,,,,29,b13a01d5-4fbf-43f6-a996-80e1cf1be740,301637,0,,0
16034,470,1601058185,0,0,contact,,,,29,355f940d-ef4b-4def-8c51-7cd12d428601,317917,0,,0
16033,470,1601058185,0,0,contact,,,,29,e0c0278f-feb7-4226-b2b2-4d9a181da705,197104,0,,0
15895,461,1601053165,0,0,contact,,,,29,823b01b0-aa9c-416a-9fa5-a7ae52974c8c,441488,0,,0
16144,470,1601064095,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,74934,0,,0
16032,470,1601058185,0,0,contact,,,,29,8462c970-42cf-4c4f-90e2-9dda62e9e4fc,382799,0,,0
15894,466,1601053155,0,0,contact,,,,29,d49851ce-d40e-46b7-9e88-66d0a42ae94b,161430,0,,0
16143,470,1601064054,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,181217,0,,0
16031,470,1601058185,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,312480,0,,0
15893,461,1601053133,0,0,contact,,,,29,8e48fb75-d875-458f-812f-6cc9b39c2805,169282,0,,0
16142,484,1601064044,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,173546,0,,0
16030,484,1601058151,0,0,contact,,,,29,e0c0278f-feb7-4226-b2b2-4d9a181da705,171650,0,,0
15892,482,1601051200,0,0,contact,,,,29,75ec939a-1862-465d-a78b-3bae73da143c,62572,0,,0
15891,482,1601053127,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,248376,0,,0
16141,463,1601063992,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,118516,0,,0
16029,463,1601058148,0,0,contact,,,,29,e0c0278f-feb7-4226-b2b2-4d9a181da705,170367,0,,0
15890,461,1601053127,0,0,contact,,,,29,ba773e6b-0cd4-46ec-aa2b-7f7e32246fd7,248060,0,,0
16140,470,1601063993,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,117803,0,,0
16028,484,1601058125,0,0,contact,,,,29,2de4a6cb-ebfb-438c-9d94-4d8906440028,183519,0,,0
15889,461,1601053121,0,0,contact,,,,29,7ac42613-e2b6-4a14-854c-3fb6cd132959,164358,0,,0
16139,470,1601063579,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,236437,0,,0
16027,463,1601058092,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,305427,0,,0
15888,484,1601053119,0,0,contact,,,,29,8c547239-69c6-403e-a5c2-dd77ae0698b0,173436,0,,0
16138,470,1601063407,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,741041,0,,0
16026,470,1601058093,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,272140,0,,0
15887,484,1601053118,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,81480,0,,0
