id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
337571,919,1604644345,0,0,falsePositive,,+,,33,,0,0,,0
337570,919,1604644188,0,0,falsePositive,,-,,33,,0,0,,0
337569,919,1604644169,0,0,falsePositive,,+,,33,,0,0,,0
337568,919,1604644094,0,0,falsePositive,,-,,33,,0,0,,0
337567,919,1604644044,0,0,falsePositive,,+,,33,,0,0,,0
337566,919,1604643389,0,0,falsePositive,,-,,33,,0,0,,0
337565,919,1604643360,0,0,falsePositive,,+,,33,,0,0,,0
337564,919,1604642789,0,0,falsePositive,,-,,33,,0,0,,0
337563,919,1604642725,0,0,falsePositive,,+,,33,,0,0,,0
337562,919,1604641938,0,0,falsePositive,,+,,33,,0,0,,0
337561,919,1604641938,0,0,falsePositive,,-,,33,,0,0,,0
337560,919,1604641845,0,0,falsePositive,,-,,33,,0,0,,0
337559,919,1604641821,0,0,falsePositive,,+,,33,,0,0,,0
337556,919,1604638782,0,0,falsePositive,,+,,33,,0,0,,0
337555,919,1604638782,0,0,falsePositive,,-,,33,,0,0,,0
337554,919,1604638515,0,0,falsePositive,,-,,33,,0,0,,0
337553,919,1604638492,0,0,falsePositive,,+,,33,,0,0,,0
337552,919,1604638396,0,0,falsePositive,,-,,33,,0,0,,0
337551,919,1604638372,0,0,falsePositive,,+,,33,,0,0,,0
337546,919,1604637275,0,0,falsePositive,,-,,33,,0,0,,0
337545,919,1604637255,0,0,falsePositive,,+,,33,,0,0,,0
337544,919,1604637069,0,0,falsePositive,,-,,33,,0,0,,0
337543,919,1604637055,0,0,falsePositive,,+,,33,,0,0,,0
337541,919,1604636837,0,0,falsePositive,,-,,33,,0,0,,0
337540,919,1604636814,0,0,falsePositive,,+,,33,,0,0,,0
337538,919,1604636109,0,0,falsePositive,,-,,33,,0,0,,0
337537,919,1604636096,0,0,falsePositive,,+,,33,,0,0,,0
337536,919,1604636021,0,0,falsePositive,,-,,33,,0,0,,0
337535,919,1604635967,0,0,falsePositive,,+,,33,,0,0,,0
337534,919,1604635924,0,0,falsePositive,,-,,33,,0,0,,0
337533,919,1604635922,0,0,falsePositive,,+,,33,,0,0,,0
337532,919,1604635766,0,0,falsePositive,,-,,33,,0,0,,0
337531,919,1604635756,0,0,falsePositive,,+,,33,,0,0,,0
337529,919,1604635656,0,0,falsePositive,,-,,33,,0,0,,0
337528,919,1604635609,0,0,falsePositive,,+,,33,,0,0,,0
337526,919,1604635607,0,0,falsePositive,,-,,33,,0,0,,0
337525,919,1604635599,0,0,falsePositive,,+,,33,,0,0,,0
337515,919,1604633636,0,0,falsePositive,,-,,33,,0,0,,0
337514,919,1604633606,0,0,falsePositive,,+,,33,,0,0,,0
337511,919,1604633116,0,0,falsePositive,,-,,33,,0,0,,0
337510,919,1604633083,0,0,falsePositive,,+,,33,,0,0,,0
337509,919,1604632748,0,0,falsePositive,,-,,33,,0,0,,0
337508,919,1604632720,0,0,falsePositive,,+,,33,,0,0,,0
337503,919,1604632099,0,0,falsePositive,,+,,33,,0,0,,0
337502,919,1604632099,0,0,falsePositive,,-,,33,,0,0,,0
337499,919,1604631700,0,0,falsePositive,,-,,33,,0,0,,0
337498,919,1604631668,0,0,falsePositive,,+,,33,,0,0,,0
337497,919,1604631584,0,0,falsePositive,,-,,33,,0,0,,0
337496,919,1604631556,0,0,falsePositive,,+,,33,,0,0,,0
337495,919,1604631554,0,0,falsePositive,,+,,33,,0,0,,0
337494,919,1604631550,0,0,falsePositive,,+,,33,,0,0,,0
337493,1425,1604631195,0,0,quiz,,,,33,,0,26,,50
337488,919,1604631012,0,0,falsePositive,,-,,33,,0,0,,0
337487,919,1604631008,0,0,falsePositive,,+,,33,,0,0,,0
337486,1458,1604631001,0,0,outcome,,,ESCAPED,33,,0,0,,0
337483,919,1604630775,0,0,falsePositive,,-,,33,,0,0,,0
337482,919,1604630765,0,0,falsePositive,,+,,33,,0,0,,0
337479,919,1604630573,0,0,falsePositive,,-,,33,,0,0,,0
337478,919,1604630537,0,0,falsePositive,,+,,33,,0,0,,0
